0.187322	-1.147625	-1.306462	-1.158038	0.236205	0.246935
0.130562	-1.214153	-1.357726	-1.108592	0.152149	0.261371
0.07046	-1.273955	-1.412571	-1.063391	0.066942	0.252487
0.005119	-1.323782	-1.467142	-1.022333	-0.012304	0.202695
-0.06849	-1.365092	-1.517167	-0.979832	-0.080677	0.118831
-0.152357	-1.401937	-1.556787	-0.928308	-0.143414	0.033549
-0.242965	-1.436997	-1.587234	-0.865516	-0.20678	-0.029014
-0.334535	-1.46835	-1.645121	-0.796036	-0.271938	-0.072137
-0.42124	-1.491507	-1.771792	-0.725685	-0.33939	-0.107807
-0.497425	-1.506851	-1.921567	-0.659791	-0.408191	-0.147347
-0.562997	-1.520873	-1.970683	-0.60128	-0.472824	-0.20397
-0.622837	-1.537738	-1.871023	-0.545869	-0.530435	-0.283636
-0.681141	-1.553849	-1.721962	-0.488015	-0.585428	-0.379983
-0.74072	-1.56198	-1.639559	-0.429314	-0.641153	-0.48201
-0.803072	-1.558638	-1.636046	-0.371973	-0.695532	-0.578892
-0.869258	-1.546366	-1.654081	-0.313076	-0.74664	-0.661981
-0.938896	-1.53003	-1.63807	-0.252781	-0.794534	-0.735901
-1.005203	-1.5123	-1.564911	-0.196723	-0.838354	-0.817233
-1.05933	-1.490938	-1.463031	-0.144746	-0.877311	-0.908868
-1.103254	-1.460292	-1.390839	-0.08832	-0.912342	-0.989954
-1.149628	-1.418012	-1.370905	-0.023618	-0.944343	-1.038783
-1.204662	-1.367984	-1.377976	0.04217	-0.974662	-1.060702
-1.259859	-1.315755	-1.38374	0.101756	-1.006451	-1.086963
-1.304021	-1.26516	-1.364695	0.157634	-1.041145	-1.143123
-1.333625	-1.217347	-1.292389	0.215253	-1.074896	-1.229682
-1.351195	-1.169201	-1.157031	0.272245	-1.100606	-1.327462
-1.363054	-1.115228	-0.973806	0.32382	-1.114982	-1.407946
-1.377503	-1.052456	-0.765975	0.372994	-1.12254	-1.454041
-1.398062	-0.982025	-0.582189	0.423006	-1.129242	-1.482141
-1.419504	-0.905962	-0.486184	0.467945	-1.134893	-1.527777
-1.434461	-0.824921	-0.480145	0.5035	-1.135594	-1.600916
-1.440962	-0.740336	-0.496054	0.53585	-1.131323	-1.674276
-1.441662	-0.654359	-0.474588	0.570889	-1.125213	-1.723237
-1.439613	-0.566257	-0.388382	0.604843	-1.116009	-1.751659
-1.435594	-0.473775	-0.212161	0.63086	-1.100356	-1.772059
-1.428269	-0.377599	0.048231	0.649555	-1.080299	-1.784732
-1.416367	-0.280761	0.312018	0.667584	-1.060621	-1.78206
-1.397934	-0.18448	0.489256	0.686685	-1.04306	-1.763502
-1.368852	-0.086861	0.569937	0.701873	-1.024822	-1.745121
-1.328912	0.013473	0.589862	0.710572	-1.000335	-1.748868
-1.287264	0.114548	0.581898	0.715938	-0.968729	-1.77575
-1.253171	0.213719	0.600207	0.72173	-0.937651	-1.799668
-1.222592	0.310335	0.693566	0.727717	-0.911483	-1.797528
-1.182544	0.404704	0.840886	0.729594	-0.882249	-1.775424
-1.128997	0.497913	0.983639	0.723371	-0.84203	-1.753844
-1.070187	0.591825	1.101783	0.708871	-0.794572	-1.738516
-1.011203	0.685955	1.211955	0.68848	-0.748056	-1.720061
-0.948316	0.777389	1.326246	0.665317	-0.705669	-1.690412
-0.880496	0.865272	1.443547	0.641925	-0.665388	-1.647896
-0.814641	0.950487	1.546282	0.618482	-0.62503	-1.596422
-0.755516	1.031705	1.606523	0.594067	-0.584914	-1.545517
-0.697729	1.107383	1.625828	0.568586	-0.544677	-1.505412
-0.632677	1.179395	1.643041	0.541581	-0.502655	-1.480148
-0.559102	1.249664	1.685334	0.512891	-0.458788	-1.465679
-0.481613	1.31704	1.734869	0.483568	-0.412672	-1.452396
-0.403286	1.380264	1.764714	0.453204	-0.362492	-1.431649
-0.324848	1.438786	1.792268	0.420446	-0.310464	-1.400342
-0.246233	1.491208	1.842663	0.385646	-0.262308	-1.353203
-0.166031	1.537597	1.886868	0.349546	-0.218043	-1.280725
-0.084248	1.58075	1.896595	0.31124	-0.170681	-1.190563
-0.004976	1.622011	1.912457	0.26867	-0.116715	-1.115796
0.069143	1.658684	1.986365	0.220492	-0.062713	-1.079742
0.144043	1.688331	2.097788	0.168102	-0.01698	-1.067041
0.227672	1.712373	2.168042	0.117382	0.020998	-1.045966
0.317211	1.732665	2.148633	0.074125	0.05639	-0.997286
0.405218	1.748572	2.075402	0.035746	0.092027	-0.918495
0.492395	1.759115	2.021279	-0.005468	0.131799	-0.825948
0.57952	1.764479	2.017345	-0.054562	0.181312	-0.742288
0.6588	1.764917	2.040868	-0.113851	0.239741	-0.672513
0.727071	1.759806	2.060545	-0.181626	0.298805	-0.609349
0.796735	1.74878	2.068943	-0.249834	0.352528	-0.548447
0.880409	1.733386	2.067846	-0.309543	0.400501	-0.483159
0.971354	1.715418	2.044702	-0.359845	0.443912	-0.404835
1.052524	1.693802	1.992583	-0.408895	0.485983	-0.317393
1.117867	1.665343	1.938734	-0.464631	0.530341	-0.236781
1.173961	1.628893	1.903982	-0.527704	0.57679	-0.174185
1.229229	1.587145	1.845693	-0.593512	0.62371	-0.128047
1.287273	1.542772	1.710785	-0.657645	0.671379	-0.089241
1.345372	1.494437	1.533727	-0.719406	0.72123	-0.0513
1.397517	1.43893	1.404793	-0.778625	0.773292	-0.013641
1.440854	1.376151	1.353097	-0.832923	0.824198	0.029601
1.479379	1.309782	1.333272	-0.883583	0.870284	0.088819
1.519729	1.242472	1.304226	-0.935805	0.912184	0.159707
1.56312	1.172955	1.245664	-0.990877	0.95321	0.226843
