-1.493292	1.399891	-1.02551	-0.3791	-0.066661	-0.166677
-1.533363	1.32731	-0.981815	-0.454769	-0.002194	-0.195532
-1.564366	1.246809	-0.942409	-0.532471	0.063147	-0.2106
-1.577723	1.156259	-0.90379	-0.60811	0.129348	-0.219824
-1.572122	1.060904	-0.863022	-0.673387	0.194621	-0.24541
-1.555515	0.96854	-0.821148	-0.725689	0.257459	-0.300484
-1.538342	0.880677	-0.777366	-0.77388	0.320273	-0.379154
-1.527122	0.789829	-0.73168	-0.830578	0.38647	-0.463677
-1.52121	0.688726	-0.68713	-0.897908	0.45236	-0.539974
-1.512553	0.579186	-0.642825	-0.963499	0.509604	-0.608655
-1.492628	0.468823	-0.593015	-1.013542	0.558018	-0.676386
-1.461436	0.361711	-0.534725	-1.048241	0.606837	-0.738987
-1.424327	0.254605	-0.471988	-1.078835	0.661106	-0.781804
-1.382658	0.143681	-0.412483	-1.112228	0.716415	-0.800514
-1.335583	0.03154	-0.362143	-1.147644	0.768133	-0.814912
-1.284111	-0.077733	-0.320964	-1.182599	0.816353	-0.849445
-1.228028	-0.184004	-0.27792	-1.212717	0.862217	-0.901968
-1.166598	-0.288113	-0.215822	-1.233634	0.906476	-0.948303
-1.102427	-0.391142	-0.132773	-1.248361	0.95021	-0.978102
-1.040273	-0.494936	-0.049325	-1.26408	0.994539	-1.00559
-0.983413	-0.599174	0.016884	-1.281212	1.040245	-1.041475
-0.931917	-0.701351	0.06849	-1.292991	1.085299	-1.075364
-0.882293	-0.799032	0.115812	-1.292575	1.124191	-1.09414
-0.826752	-0.891301	0.167095	-1.276685	1.153338	-1.102571
-0.756654	-0.980242	0.227785	-1.248043	1.174607	-1.116239
-0.671506	-1.068139	0.294173	-1.214332	1.192366	-1.14151
-0.582699	-1.151835	0.356871	-1.180613	1.209068	-1.167333
-0.504037	-1.225749	0.414296	-1.146911	1.223561	-1.180575
-0.437671	-1.290664	0.472806	-1.111886	1.233902	-1.187897
-0.374727	-1.353233	0.535024	-1.071304	1.240678	-1.203418
-0.309083	-1.418171	0.596835	-1.019026	1.245897	-1.219274
-0.241878	-1.484608	0.656349	-0.956103	1.250813	-1.213881
-0.175498	-1.546377	0.715002	-0.890725	1.256201	-1.183804
-0.109996	-1.595287	0.768953	-0.827398	1.262065	-1.147041
-0.044196	-1.629538	0.811374	-0.764353	1.265979	-1.114224
0.02009	-1.655915	0.841943	-0.698976	1.26421	-1.07608
0.078639	-1.679274	0.866948	-0.629238	1.255549	-1.029153
0.13343	-1.697527	0.892747	-0.553903	1.242616	-0.990163
0.193172	-1.708229	0.921515	-0.475295	1.228238	-0.971703
0.260117	-1.711561	0.950962	-0.398351	1.211163	-0.965708
0.323505	-1.708869	0.977091	-0.32486	1.187235	-0.957302
0.371945	-1.702056	0.998323	-0.252304	1.155401	-0.937283
0.407901	-1.690709	1.01556	-0.179502	1.122078	-0.901467
0.44483	-1.671694	1.029316	-0.107912	1.096322	-0.85043
0.492748	-1.644903	1.040267	-0.035932	1.077743	-0.788491
0.548988	-1.613849	1.049098	0.040661	1.05472	-0.720692
0.602692	-1.579414	1.053489	0.1199	1.018664	-0.655826
0.648387	-1.538915	1.049918	0.194273	0.974123	-0.604114
0.690382	-1.489671	1.039928	0.261802	0.931343	-0.562813
0.733526	-1.430468	1.029947	0.327377	0.893464	-0.518687
0.777901	-1.362174	1.022547	0.395516	0.854829	-0.466764
0.821779	-1.288476	1.013453	0.467399	0.809332	-0.409623
0.863555	-1.21479	0.999698	0.540149	0.755911	-0.346281
0.901448	-1.142578	0.983195	0.607505	0.696476	-0.274798
0.932836	-1.066942	0.963799	0.666895	0.635404	-0.19861
0.955096	-0.984927	0.938149	0.725159	0.581901	-0.125481
0.969774	-0.898681	0.907807	0.788147	0.540933	-0.064538
0.983741	-0.80893	0.878737	0.848315	0.502451	-0.022287
1.001973	-0.715474	0.851136	0.894156	0.453519	0.009581
1.021871	-0.619354	0.81774	0.925114	0.394156	0.052665
1.037754	-0.51943	0.77397	0.949862	0.33141	0.113034
1.046336	-0.415395	0.725321	0.976692	0.269113	0.173896
1.046851	-0.310509	0.681048	1.008977	0.207493	0.224862
1.041068	-0.204112	0.641373	1.045253	0.145702	0.273211
1.033167	-0.090471	0.59604	1.079228	0.084799	0.326548
1.026668	0.030807	0.539043	1.103438	0.029048	0.38565
1.02071	0.150772	0.478901	1.117178	-0.020095	0.449161
1.010119	0.260956	0.427283	1.126072	-0.070624	0.511753
0.99057	0.362713	0.384659	1.133074	-0.132534	0.566082
0.96311	0.462688	0.344763	1.135985	-0.204809	0.612267
0.932817	0.564798	0.30506	1.133997	-0.275933	0.656894
0.902732	0.669044	0.266038	1.131151	-0.334199	0.70169
0.869583	0.771858	0.226748	1.130111	-0.377903	0.740002
0.828841	0.868801	0.184325	1.125299	-0.417251	0.767408
0.784096	0.959022	0.134939	1.106734	-0.463468	0.790997
0.746774	1.045115	0.077189	1.070581	-0.517765	0.823433
0.723143	1.129949	0.014315	1.024164	-0.572143	0.869982
0.702291	1.213762	-0.048478	0.980443	-0.620388	0.920733
0.664749	1.295094	-0.108389	0.947506	-0.666466	0.956464
0.606505	1.373526	-0.168497	0.922634	-0.718478	0.967837
0.54443	1.44773	-0.23225	0.894286	-0.777383	0.963495
0.494468	1.514173	-0.293394	0.851882	-0.835518	0.956948
0.453288	1.570911	-0.34124	0.796973	-0.88429	0.954125
0.405133	1.619955	-0.374878	0.739968	-0.920857	0.951631
0.342793	1.664742	-0.403007	0.685864	-0.94774	0.942534
0.275437	1.70621	-0.433545	0.631784	-0.969968	0.926408
0.216406	1.743349	-0.472169	0.576054	-0.992738	0.912156
0.168753	1.776272	-0.522972	0.518843	-1.018231	0.906692
0.120787	1.80483	-0.580539	0.456372	-1.045791	0.902554
0.058062	1.826631	-0.63148	0.384265	-1.07421	0.885412
-0.018084	1.839629	-0.668465	0.304781	-1.099784	0.853776
-0.094499	1.844612	-0.6953	0.225596	-1.11734	0.81899
-0.165262	1.844138	-0.721094	0.150879	-1.127746	0.784843
-0.233264	1.839605	-0.749818	0.075718	-1.137127	0.740619
-0.300556	1.829727	-0.77381	-0.005391	-1.146767	0.678664
-0.367742	1.812394	-0.78638	-0.08888	-1.15188	0.610219
