0.91467	1.487579	1.190866	0.431306	-0.513367	0.103754
0.867638	1.494839	1.224121	0.496011	-0.536913	0.039189
0.814345	1.498792	1.248955	0.562188	-0.560625	-0.029996
0.75746	1.498472	1.265735	0.626883	-0.583876	-0.091158
0.703546	1.494189	1.278538	0.687297	-0.603431	-0.128848
0.650821	1.485295	1.286473	0.744607	-0.615797	-0.147562
0.589434	1.470753	1.285351	0.802081	-0.621454	-0.165507
0.514983	1.450902	1.275745	0.861215	-0.62363	-0.194453
0.435865	1.426869	1.264104	0.916659	-0.624229	-0.240009
0.364607	1.39914	1.254956	0.95757	-0.622858	-0.31065
0.305214	1.367235	1.247547	0.980553	-0.617872	-0.40493
0.251889	1.330192	1.240566	0.997772	-0.606697	-0.495796
0.197483	1.288489	1.233244	1.024469	-0.586434	-0.549991
0.138233	1.244436	1.221717	1.06154	-0.557114	-0.563456
0.072418	1.198618	1.200136	1.097951	-0.525442	-0.56618
0.002249	1.148915	1.165909	1.126745	-0.501223	-0.591582
-0.065947	1.095152	1.122068	1.150431	-0.486227	-0.648654
-0.131454	1.040339	1.075536	1.172382	-0.470562	-0.721217
-0.201504	0.985756	1.03125	1.191694	-0.442623	-0.77747
-0.277663	0.929734	0.985454	1.206938	-0.399089	-0.790565
-0.351294	0.870488	0.931038	1.21727	-0.346825	-0.771382
-0.416038	0.80712	0.871168	1.22056	-0.297797	-0.761901
-0.474493	0.741165	0.817442	1.215902	-0.258719	-0.7867
-0.532561	0.67554	0.774441	1.205538	-0.224625	-0.833754
-0.59219	0.610212	0.735005	1.191752	-0.185667	-0.876291
-0.650093	0.5437	0.69015	1.175233	-0.139363	-0.896486
-0.704485	0.477147	0.638299	1.156398	-0.092463	-0.898856
-0.756782	0.413044	0.58438	1.134316	-0.050979	-0.903052
-0.805345	0.351568	0.53279	1.106974	-0.012102	-0.917744
-0.848719	0.289611	0.480956	1.074307	0.031197	-0.934069
-0.892049	0.22362	0.419597	1.036784	0.079704	-0.945021
-0.940546	0.153538	0.344481	0.994472	0.126675	-0.953661
-0.990804	0.084096	0.267605	0.949256	0.167442	-0.963796
-1.03366	0.020802	0.206174	0.90214	0.205387	-0.9728
-1.064434	-0.036229	0.158509	0.852017	0.245058	-0.970584
-1.087796	-0.092513	0.105692	0.800039	0.286862	-0.947346
-1.11125	-0.152318	0.039294	0.747281	0.331158	-0.90806
-1.13585	-0.21384	-0.030184	0.689859	0.377172	-0.870353
-1.156466	-0.272716	-0.093516	0.6246	0.418911	-0.843323
-1.169783	-0.326753	-0.154852	0.554801	0.450411	-0.82114
-1.176062	-0.377367	-0.220088	0.485289	0.473507	-0.797144
-1.175622	-0.429271	-0.286257	0.417375	0.496586	-0.765974
-1.171433	-0.484369	-0.348157	0.35077	0.524663	-0.717011
-1.168976	-0.538624	-0.404681	0.28412	0.554268	-0.649755
-1.166818	-0.590348	-0.456295	0.212608	0.579676	-0.586269
-1.154843	-0.642671	-0.503382	0.132997	0.599765	-0.546121
-1.126812	-0.695202	-0.545091	0.05166	0.618248	-0.522951
-1.089621	-0.742916	-0.580376	-0.022347	0.63895	-0.497714
-1.053369	-0.784077	-0.614373	-0.092085	0.660954	-0.45945
-1.015612	-0.822516	-0.656628	-0.168228	0.678645	-0.408931
-0.966544	-0.861441	-0.707441	-0.250907	0.685931	-0.35238
-0.907233	-0.899956	-0.754651	-0.330899	0.681608	-0.294276
-0.850135	-0.936039	-0.788906	-0.405492	0.672153	-0.233952
-0.800849	-0.969214	-0.815084	-0.479402	0.66651	-0.168606
-0.751527	-0.999983	-0.844518	-0.554904	0.666439	-0.098263
-0.696431	-1.027629	-0.877228	-0.628803	0.665648	-0.026553
-0.640203	-1.049915	-0.897917	-0.697454	0.659146	0.040561
-0.585955	-1.066457	-0.896131	-0.764408	0.648564	0.095042
-0.52859	-1.080105	-0.880417	-0.838478	0.636256	0.132609
-0.462866	-1.093676	-0.865689	-0.920111	0.618931	0.164463
-0.389787	-1.10714	-0.861691	-0.998465	0.592793	0.21131
-0.314607	-1.118197	-0.873875	-1.065295	0.561923	0.277128
-0.241949	-1.125541	-0.897623	-1.121057	0.534249	0.347763
-0.172614	-1.13053	-0.915206	-1.168134	0.51134	0.417116
-0.104133	-1.134231	-0.91137	-1.208416	0.488358	0.484142
-0.033534	-1.135436	-0.887436	-1.244096	0.462436	0.532432
0.040574	-1.132388	-0.856806	-1.275123	0.43482	0.550794
0.117104	-1.123979	-0.834319	-1.300514	0.404633	0.559791
0.193489	-1.110157	-0.82675	-1.3231	0.368425	0.589063
0.268405	-1.092943	-0.826333	-1.346894	0.327172	0.647443
0.343148	-1.075563	-0.81865	-1.370744	0.286141	0.724282
0.418974	-1.058996	-0.795174	-1.390717	0.247353	0.797627
0.493779	-1.040726	-0.755717	-1.404614	0.20781	0.846469
0.564178	-1.018151	-0.708353	-1.409792	0.164093	0.871404
0.630023	-0.991077	-0.66302	-1.404156	0.115335	0.89063
0.694897	-0.960128	-0.620282	-1.390806	0.065217	0.910905
0.762752	-0.925468	-0.576244	-1.37571	0.021241	0.921653
0.833336	-0.88701	-0.532099	-1.362246	-0.014161	0.918289
0.901061	-0.844416	-0.490511	-1.348224	-0.047555	0.911836
0.960773	-0.798216	-0.452708	-1.325055	-0.084755	0.915921
1.01304	-0.751213	-0.416856	-1.284524	-0.124531	0.938208
1.060944	-0.706542	-0.373696	-1.229916	-0.164027	0.9785
1.105097	-0.663722	-0.315855	-1.174523	-0.204305	1.023728
1.14492	-0.617982	-0.249863	-1.126258	-0.247803	1.051957
1.181932	-0.563678	-0.185373	-1.079409	-0.292197	1.050258
1.219603	-0.499895	-0.122207	-1.024068	-0.332475	1.027146
1.259851	-0.433289	-0.05959	-0.955794	-0.36983	1.005906
1.300271	-0.370649	-0.00324	-0.874862	-0.410816	1.005364
