2.467,3.103
2.502,3.165
2.505,3.234
2.49,3.289
2.46,3.33
2.421,3.36
2.38,3.384
2.329,3.395
2.27,3.396
2.189,3.382
2.091,3.363
1.995,3.343
1.899,3.323
1.826,3.298
1.734,3.272
1.637,3.241
1.539,3.205
1.434,3.131
1.345,3.061
1.251,2.995
1.155,2.936
1.071,2.887
0.984,2.835
0.905,2.78
0.831,2.717
0.758,2.66
0.694,2.62
0.636,2.571
0.586,2.534
0.538,2.501
0.499,2.481
0.468,2.464
0.443,2.447
0.422,2.428
0.411,2.429
0.404,2.435
0.41,2.449
0.421,2.473
0.434,2.505
0.455,2.547
0.476,2.597
0.502,2.659
0.531,2.723
0.57,2.791
0.615,2.867
0.683,2.931
0.747,2.987
0.814,3.047
0.878,3.101
0.956,3.143
1.028,3.179
1.105,3.205
1.186,3.23
1.26,3.235
1.341,3.238
1.429,3.241
1.516,3.243
1.594,3.263
1.685,3.272
1.772,3.264
1.855,3.248
1.961,3.246
2.049,3.23
2.13,3.201
2.204,3.167
2.282,3.135
2.347,3.084
2.399,3.026
2.437,2.967
2.48,2.923
2.506,2.872
2.518,2.825
2.523,2.789
2.508,2.751
2.493,2.721
2.469,2.703
2.433,2.695
2.387,2.702
2.338,2.719
2.278,2.735
2.195,2.759
2.089,2.807
1.997,2.853
1.898,2.908
1.807,2.984
1.698,3.071
1.591,3.161
1.482,3.255
1.385,3.361
1.275,3.473
1.184,3.592
1.083,3.704
0.986,3.819
0.894,3.91
0.814,4.006
0.74,4.097
0.675,4.187
0.616,4.244
0.561,4.29
0.515,4.335
0.475,4.365
0.441,4.369
0.412,4.365
0.403,4.351
0.396,4.331
0.404,4.277
0.404,4.228
0.414,4.174
0.423,4.114
0.443,4.047
0.47,3.953
0.506,3.851
0.538,3.75
0.58,3.66
0.635,3.551
0.702,3.447
0.769,3.348
0.841,3.222
0.905,3.119
0.973,3.039
1.043,2.962
1.118,2.894
1.193,2.834
1.274,2.792
1.353,2.758
1.435,2.73
1.517,2.713
1.6,2.716
1.682,2.727
1.707,2.771
1.763,2.813
1.833,2.859
1.897,2.909
1.97,2.975
2.034,3.035
2.09,3.113
2.141,3.201
2.194,3.279
2.233,3.346
2.265,3.407
2.281,3.463
2.221,3.5
2.18,3.548
2.156,3.592
2.132,3.632
2.122,3.659
2.099,3.678
2.067,3.708
2.023,3.733
1.972,3.769
1.903,3.795
1.819,3.815
1.735,3.808
1.649,3.8
1.567,3.784
1.48,3.764
1.386,3.737
1.293,3.707
1.208,3.672
1.122,3.633
1.032,3.578
0.957,3.522
0.874,3.455
0.799,3.389
0.728,3.327
0.66,3.235
0.6,3.162
0.542,3.108
0.49,3.064
0.442,3.037
0.408,3.004
0.37,2.986
0.347,2.974
0.323,2.977
0.314,2.993
0.308,3.009
0.311,3.037
0.311,3.072
0.325,3.11
0.343,3.151
0.368,3.197
0.394,3.26
0.429,3.326
0.465,3.387
0.52,3.447
0.577,3.509
0.644,3.567
0.704,3.623
0.769,3.676
0.844,3.702
0.918,3.742
0.994,3.774
1.074,3.806
1.145,3.858
1.228,3.884
1.312,3.903
1.391,3.904
1.488,3.889
1.574,3.868
1.66,3.848
1.747,3.819
1.828,3.806
1.91,3.781
1.989,3.744
2.061,3.694
2.137,3.601
2.208,3.514
2.263,3.436
2.318,3.359
2.343,3.274
2.37,3.195
2.389,3.121
2.411,3.056
2.424,2.986
2.425,2.924
2.412,2.874
2.395,2.829
2.372,2.814
2.342,2.785
2.298,2.763
2.25,2.743
2.199,2.742
2.127,2.738
2.041,2.749
1.961,2.77
1.879,2.792
1.787,2.824
1.688,2.87
1.599,2.924
1.507,3.007
1.412,3.093
1.312,3.177
1.213,3.26
1.11,3.353
1.031,3.446
0.942,3.534
0.862,3.625
0.786,3.709
0.714,3.791
0.649,3.87
0.586,3.95
0.527,4.041
0.472,4.122
0.436,4.179
0.398,4.223
0.378,4.256
0.345,4.275
0.332,4.279
0.312,4.275
0.327,4.269
0.33,4.252
0.35,4.22
0.354,4.181
0.375,4.126
0.392,4.068
0.426,4.004
0.462,3.931
0.511,3.841
0.566,3.748
0.632,3.656
0.697,3.563
0.769,3.457
0.84,3.362
0.918,3.283
0.994,3.207
1.081,3.14
1.166,3.086
1.254,3.038
1.347,2.992
1.424,2.962
1.516,2.933
1.612,2.906
1.707,2.883
1.812,2.859
1.907,2.849
2.002,2.852
2.093,2.858
2.161,2.856
2.232,2.872
2.303,2.897
2.367,2.931
2.233,2.964
2.179,3
2.173,3.044
2.177,3.103
2.216,3.144
2.236,3.199
2.245,3.254
2.232,3.303
2.222,3.352
2.2,3.401
2.168,3.442
2.126,3.487
2.085,3.519
2.013,3.544
1.923,3.575
1.824,3.609
1.745,3.67
1.658,3.714
1.566,3.734
1.468,3.743
1.377,3.75
1.286,3.742
1.192,3.723
1.101,3.692
1.015,3.656
0.929,3.615
0.849,3.569
0.769,3.518
0.708,3.448
0.637,3.368
0.577,3.294
0.519,3.228
0.463,3.168
0.422,3.109
0.383,3.049
0.351,2.982
0.327,2.916
0.312,2.855
0.299,2.791
0.298,2.732
0.301,2.66
0.31,2.61
0.319,2.562
0.339,2.515
0.365,2.479
0.395,2.449
0.428,2.418
0.465,2.397
0.514,2.378
0.574,2.378
0.637,2.383
0.696,2.393
0.761,2.421
0.826,2.441
0.897,2.459
0.975,2.47
1.051,2.505
1.129,2.54
1.214,2.58
1.297,2.623
1.398,2.668
1.49,2.703
1.578,2.744
1.674,2.777
1.76,2.797
1.854,2.82
1.938,2.84
2.026,2.863
2.112,2.875
2.199,2.893
2.268,2.906
2.332,2.921
2.381,2.897
2.422,2.889
2.454,2.894
2.482,2.907
2.495,2.931
2.51,2.957
2.506,2.981
2.49,3.003
2.498,3.036
2.476,3.083
2.434,3.122
2.386,3.153
2.306,3.183
2.233,3.205
2.138,3.231
2.032,3.257
1.928,3.275
1.832,3.297
1.729,3.315
1.622,3.335
1.511,3.323
1.412,3.321
1.312,3.328
1.21,3.337
1.124,3.355
1.024,3.369
0.939,3.379
0.849,3.396
0.765,3.402
0.691,3.416
0.624,3.437
0.559,3.459
0.509,3.499
0.452,3.535
0.411,3.564
0.365,3.592
0.348,3.598
0.327,3.611
0.326,3.634
0.306,3.655
0.298,3.659
0.289,3.672
0.31,3.689
0.324,3.702
0.356,3.7
0.373,3.702
0.406,3.705
0.438,3.704
0.483,3.722
0.546,3.727
0.618,3.731
0.677,3.721
0.747,3.714
